"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"De'Angelo Henderson Sr.","DEN","3","RB","2","2","0","36","0","1","0","0","100","0.5","18","18","17.5","","","","","","","","","","","","7","0","13","0","0","0","1.86","1.14","1","0.14","0","","","","","","","","","0","0","11.9","0.57","1.32"
"Elijah McGuire","NYJ","15","RB","26","17","0","177","0","1","0","1","65.4","3","6.81","10.41","8.41","","","","","","","","","","","","88","1","315","0","1","1","3.58","2.39","16","0.18","2","","","","","","","","","1","1","69.7","0.26","0.66"
"Aaron Jones","GB","10","RB","13","9","0","22","0","0","0","0","69.2","-0.15","1.69","2.44","3.44","","","","","","","","","","","","81","1","448","2","4","1","5.53","2.88","13","0.16","0","","","","","","","","","0","0","75.5","0.32","0.84"
"Brian Hill","CIN","3","RB","2","2","0","36","0","0","0","0","100","1","18","18","17","","","","","","","","","","","","11","0","37","0","0","0","3.36","2.27","1","0.09","0","","","","","","","","","0","0","8.3","0.44","0.64"
"Marlon Mack","IND","14","RB","30","21","0","225","0","1","0","4","70","-2.4","7.5","10.71","13.62","","","","","","","","","","","","93","0","358","0","3","0","3.85","3.1","14","0.15","1","","","","","","","","","0","0","92.8","0.3","0.81"
"Wayne Gallman","NYG","13","RB","42","34","0","193","0","1","0","4","81","0.14","4.6","5.68","6.06","","","","","","","","","","","","111","0","476","0","0","0","4.29","2.7","22","0.2","3","","","","","","","","","0","0","89.9","0.28","0.62"
"Jamaal Williams","GB","14","RB","33","25","1","262","0","2","1","3","75.8","1.91","7.94","10.48","10.12","","","","","","","","","","","","153","0","556","1","4","0","3.63","2.29","18","0.12","0","","","","","","","","","0","0","130.3","0.3","0.73"
"Tarik Cohen","CHI","16","RB","65","53","1","353","0","1","0","2","81.5","1.83","5.43","6.66","6.17","","","","","","","","","","","","87","1","370","0","2","0","4.25","2.34","10","0.11","2","","","","","","","","","0","0","116.8","0.32","0.83"
"Samaje Perine","WAS","13","RB","24","22","0","182","0","1","0","2","91.7","-1.04","7.58","8.27","9.36","","","","","","","","","","","","175","0","603","2","1","0","3.45","2.52","14","0.08","2","","","","","","","","","0","0","101.5","0.28","0.52"
"James Conner","PIT","13","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","32","0","144","0","0","0","4.5","2.19","2","0.06","0","","","","","","","","","0","0","14.4","0.21","0.45"
"D'Onta Foreman","HST","10","RB","7","6","0","83","0","0","0","0","85.7","3.14","11.86","13.83","11","","","","","","","","","","","","78","0","327","0","2","0","4.19","2.55","10","0.13","2","","","","","","","","","0","0","56","0.38","0.67"
"Kareem Hunt","KC","16","RB","62","53","1","455","0","3","1","3","85.5","1.85","7.34","8.58","7.55","","","","","","","","","","","","272","3","1327","6","8","2","4.88","3.08","61","0.22","1","","","","","","","","","0","0","270.7","0.41","0.83"
"Alvin Kamara","NO","16","RB","96","81","1","826","1","5","0","5","84.4","2.4","8.6","10.2","8.68","","","","","","","","","","","","120","1","728","1","8","1","6.07","3.83","28","0.23","1","","","","","","","","","1","1","273.9","0.59","1.36"
"Joe Mixon","CIN","14","RB","34","30","1","287","0","0","0","2","88.2","-1.09","8.44","9.57","10.6","","","","","","","","","","","","178","0","626","1","4","0","3.52","2.43","19","0.11","3","","","","","","","","","0","0","130.3","0.34","0.63"
"Dalvin Cook","MIN","4","RB","15","11","0","90","0","0","0","3","73.3","-0.73","6","8.18","9.27","","","","","","","","","","","","74","0","354","1","2","0","4.78","2.65","14","0.19","1","","","","","","","","","0","0","61.9","0.37","0.73"
"Christian McCaffrey","CAR","16","RB","106","80","0","651","1","5","0","3","75.5","1.91","6.14","8.14","7.44","","","","","","","","","","","","117","1","435","0","2","0","3.72","2.11","15","0.13","1","","","","","","","","","0","0","190.6","0.26","0.97"
"Leonard Fournette","JAX","13","RB","43","36","0","302","0","1","0","2","83.7","-0.23","7.02","8.39","8.78","","","","","","","","","","","","268","2","1040","5","9","2","3.88","2.47","35","0.13","2","","","","","","","","","0","1","212.2","0.38","0.7"
"Jalen Richard","OAK","16","RB","31","27","0","256","0","1","0","1","87.1","1.19","8.26","9.48","8.93","","","","","","","","","","","","56","1","275","0","1","1","4.91","2.09","7","0.13","2","","","","","","","","","0","0","78.6","0.36","0.95"
"Elijhaa Penny","ARZ","14","RB","5","4","0","38","0","0","0","1","80","-1.4","7.6","9.5","10.5","","","","","","","","","","","","31","0","124","0","2","0","4","2.74","4","0.13","0","","","","","","","","","0","0","30.2","0.31","0.86"
"D.J. Foster","ARZ","7","RB","27","17","0","133","0","0","0","1","63","3.37","4.93","7.82","4.71","","","","","","","","","","","","6","0","19","0","0","0","3.17","2.5","0","0","0","","","","","","","","","0","0","23.7","0.17","1.03"
"Rob Kelley","WAS","7","RB","5","4","0","18","0","0","0","1","80","-1.8","3.6","4.5","5.25","","","","","","","","","","","","62","0","194","0","3","0","3.13","2.24","10","0.16","0","","","","","","","","","0","0","41.2","0.3","0.62"
"Byron Marshall","WAS","3","RB","8","6","0","36","0","0","0","1","75","-2.5","4.5","6","8.67","","","","","","","","","","","","9","0","32","0","0","0","3.56","1.89","0","0","0","","","","","","","","","0","0","9.8","0.2","0.65"
"J.D. McKissic","SEA","13","RB","44","34","0","266","0","2","0","2","77.3","4.77","6.05","7.82","5.44","","","","","","","","","","","","46","0","187","0","1","0","4.07","2.3","3","0.07","0","","","","","","","","","0","1","80.3","0.27","1"
"Peyton Barber","TB","13","RB","18","16","0","114","0","0","0","1","88.9","1.06","6.33","7.13","7.06","","","","","","","","","","","","108","0","423","1","3","0","3.92","2.66","12","0.11","2","","","","","","","","","0","0","79.7","0.31","0.64"
"Josh Ferguson","IND","3","RB","4","3","0","16","0","0","0","1","75","2.25","4","5.33","7.67","","","","","","","","","","","","1","0","5","0","0","0","5","1","0","0","0","","","","","","","","","0","0","3.6","0.12","0.9"
"Dwayne Washington","DET","5","RB","2","2","0","14","0","0","0","0","100","-1","7","7","8","","","","","","","","","","","","20","0","44","0","0","0","2.2","1.9","0","0","0","","","","","","","","","0","0","6.8","0.13","0.31"
"Darius Jackson","CLV","0","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Kelvin Taylor","CLV","0","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Alex Collins","BLT","15","RB","32","23","0","187","0","0","0","4","71.9","-0.09","5.84","8.13","8.39","","","","","","","","","","","","212","1","973","2","6","0","4.59","2.98","34","0.16","4","","","","","","","","","0","0","163.5","0.43","0.7"
"Wendell Smallwood","PHI","8","RB","16","13","0","103","0","0","0","1","81.3","-0.19","6.44","7.92","7.46","","","","","","","","","","","","47","0","174","0","1","0","3.7","3.4","5","0.11","0","","","","","","","","","0","0","40.2","0.23","0.67"
"Jordan Howard","CHI","16","RB","31","23","0","125","0","0","0","6","74.2","-0.58","4.03","5.43","6.7","","","","","","","","","","","","276","3","1122","5","9","0","4.07","2.52","34","0.12","1","","","","","","","","","0","0","190.2","0.33","0.64"
"Paul Perkins","NYG","8","RB","9","8","0","46","0","0","0","1","88.9","-1.11","5.11","5.75","7.38","","","","","","","","","","","","41","0","90","0","0","0","2.2","1.51","4","0.1","0","","","","","","","","","0","0","17.6","0.14","0.36"
"DeAndre Washington","OAK","15","RB","43","34","0","197","0","1","0","3","79.1","0.63","4.58","5.79","5.38","","","","","","","","","","","","57","0","153","0","2","0","2.68","1.91","12","0.21","2","","","","","","","","","0","0","70","0.32","0.77"
"Devontae Booker","DEN","13","RB","36","30","0","275","0","0","0","1","83.3","2.06","7.64","9.17","7.67","","","","","","","","","","","","79","0","299","0","1","0","3.78","2.58","7","0.09","2","","","","","","","","","0","0","78.4","0.27","0.72"
"C.J. Prosise","SEA","5","RB","10","6","1","87","0","0","0","2","60","8.3","8.7","14.5","8.67","","","","","","","","","","","","11","0","23","0","0","0","2.09","1.64","1","0.09","0","","","","","","","","","0","0","14","0.19","0.82"
"Kenyan Drake","MIA","14","RB","43","32","1","239","0","1","0","5","74.4","0.98","5.56","7.47","6.94","","","","","","","","","","","","133","3","644","2","3","2","4.84","4.29","29","0.22","2","","","","","","","","","1","1","128.3","0.27","0.78"
"Derrick Henry","TEN","16","RB","14","11","1","136","0","1","1","3","78.6","0.36","9.71","12.36","12.36","","","","","","","","","","","","176","2","744","2","5","2","4.23","3.23","33","0.19","1","","","","","","","","","0","0","129.5","0.32","0.69"
"Ezekiel Elliott","DAL","10","RB","33","26","1","269","0","2","1","1","78.8","-0.09","8.15","10.35","11.04","","","","","","","","","","","","242","0","983","5","7","0","4.06","2.81","30","0.12","1","","","","","","","","","0","0","192.2","0.33","0.72"
"Bronson Hill","ARZ","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","1","0","-2","0","0","0","-2","1","0","0","0","","","","","","","","","0","0","-0.2","-0.2","-0.2"
"Mack Brown","MIN","2","RB","1","1","0","11","0","0","0","0","100","2","11","11","9","","","","","","","","","","","","8","0","29","0","0","0","3.63","2.25","0","0","0","","","","","","","","","0","0","4.5","0.32","0.5"
"Rod Smith","DAL","15","RB","22","19","1","202","1","1","1","0","86.4","2","9.18","10.63","9.32","","","","","","","","","","","","55","1","232","0","4","0","4.22","2.8","8","0.15","0","","","","","","","","","0","0","82.9","0.36","1.12"
"Thomas Rawls","SEA","11","RB","13","9","0","94","0","0","0","2","69.2","1.85","7.23","10.44","9.33","","","","","","","","","","","","58","0","157","0","0","0","2.71","2.02","6","0.1","1","","","","","","","","","0","0","29.6","0.14","0.44"
"Malcolm Brown","LA","11","RB","11","9","0","53","0","0","0","1","81.8","-0.09","4.82","5.89","6.44","","","","","","","","","","","","63","0","246","0","1","0","3.9","2.21","8","0.13","1","","","","","","","","","0","0","40.4","0.27","0.56"
"Terrell Watson","PIT","5","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","5","0","8","0","0","0","1.6","1","0","0","0","","","","","","","","","0","0","0.8","0.13","0.16"
"Terrence Magee","ATL","0","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","",""
"Akeem Hunt","KC","11","RB","6","4","0","31","0","0","0","2","66.7","-3.33","5.17","7.75","11.25","","","","","","","","","","","","8","0","23","0","0","0","2.88","1.88","1","0.13","0","","","","","","","","","0","0","7.4","0.14","0.62"
"Corey Grant","JAX","10","RB","4","3","0","41","0","0","0","0","75","0","10.25","13.67","12.33","","","","","","","","","","","","30","2","248","0","2","1","8.27","4.93","7","0.23","0","","","","","","","","","0","0","42.4","0.82","1.28"
"Raheem Mostert","SF","5","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","6","0","30","0","0","0","5","1.17","0","0","1","","","","","","","","","0","0","3","0.2","0.5"
"Terron Ward","ATL","5","RB","3","3","0","14","0","0","0","0","100","-1.33","4.67","4.67","6","","","","","","","","","","","","30","0","129","0","0","0","4.3","2.7","6","0.2","1","","","","","","","","","0","0","15.8","0.21","0.48"
"Zach Zenner","DET","8","RB","1","0","0","0","0","0","0","0","0","4","0","0","0","","","","","","","","","","","","14","0","26","0","1","0","1.86","2.5","4","0.29","0","","","","","","","","","0","0","8.6","0.13","0.61"
"Marcus Murphy","BUF","1","RB","2","2","0","7","0","0","0","0","100","-1.5","3.5","3.5","5","","","","","","","","","","","","7","0","41","0","0","0","5.86","4.29","1","0.14","0","","","","","","","","","0","1","5.8","0.41","0.64"
"Cameron Artis-Payne","CAR","7","RB","1","1","0","2","0","0","0","0","100","-4","2","2","6","","","","","","","","","","","","18","1","95","0","1","0","5.28","4.17","3","0.17","0","","","","","","","","","0","0","16.2","0.43","0.85"
"Jay Ajayi","PHI","14","RB","33","24","0","158","0","1","0","5","72.7","-0.73","4.79","6.58","7.63","","","","","","","","","","","","208","2","873","2","1","1","4.2","3.04","42","0.2","3","","","","","","","","","0","0","127.1","0.25","0.55"
"Mike Davis","SEA","6","RB","17","15","0","131","0","0","0","1","88.2","-2.18","7.71","8.73","11.07","","","","","","","","","","","","68","0","240","0","0","0","3.53","2.84","15","0.22","0","","","","","","","","","0","0","44.6","0.25","0.54"
"Javorius Allen","BLT","16","RB","55","46","0","250","0","2","0","3","83.6","0.73","4.55","5.43","4.83","","","","","","","","","","","","153","0","591","0","4","0","3.86","2.15","17","0.11","0","","","","","","","","","0","0","143.1","0.31","0.72"
"Matt Jones","IND","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","5","0","14","0","0","0","2.8","1.8","0","0","0","","","","","","","","","0","0","1.4","0.16","0.28"
"Ty Montgomery","GB","8","RB","27","23","0","173","0","1","0","0","85.2","-0.89","6.41","7.52","9.61","","","","","","","","","","","","71","0","273","0","3","0","3.85","2.17","4","0.06","0","","","","","","","","","0","0","80.1","0.29","0.85"
"David Johnson","ARZ","1","RB","8","6","0","67","0","0","0","0","75","3.5","8.38","11.17","8","","","","","","","","","","","","11","0","23","0","0","0","2.09","2","2","0.18","2","","","","","","","","","0","0","12","0.26","0.71"
"Duke Johnson Jr.","CLV","16","RB","90","74","1","693","0","3","1","3","82.2","2.07","7.7","9.36","8.54","","","","","","","","","","","","82","0","348","0","4","0","4.24","2.7","15","0.18","3","","","","","","","","","0","0","183.1","0.32","1.17"
"Tevin Coleman","ATL","15","RB","36","27","0","299","0","3","0","4","75","3.31","8.31","11.07","8.3","","","","","","","","","","","","156","1","628","0","5","0","4.03","2.96","17","0.11","1","","","","","","","","","0","0","154.2","0.36","0.84"
"Ameer Abdullah","DET","14","RB","31","25","0","162","0","1","0","0","80.6","1.9","5.23","6.48","5.92","","","","","","","","","","","","165","0","552","0","4","0","3.35","2.58","20","0.12","2","","","","","","","","","0","0","113.9","0.3","0.6"
"T.J. Yeldon","JAX","10","RB","35","30","0","224","0","0","0","2","85.7","1.49","6.4","7.47","6.3","","","","","","","","","","","","49","1","253","1","2","1","5.16","2.55","3","0.06","2","","","","","","","","","0","0","74.7","0.33","0.95"
"Melvin Gordon III","LAC","16","RB","73","58","1","476","0","4","0","5","79.5","-0.37","6.52","8.21","8.55","","","","","","","","","","","","284","1","1105","2","8","1","3.89","2.54","48","0.17","1","","","","","","","","","0","0","259.1","0.35","0.76"
"Todd Gurley II","LA","15","RB","76","64","4","788","1","6","2","2","84.2","0.39","10.37","12.31","12.61","","","","","","","","","","","","279","1","1305","6","13","1","4.68","2.81","38","0.14","5","","","","","","","","","0","0","355.3","0.45","1.04"
"Isaiah Crowell","CLV","16","RB","39","28","0","182","0","0","0","1","71.8","0.74","4.67","6.5","6.43","","","","","","","","","","","","206","1","853","1","2","0","4.14","2.66","23","0.11","1","","","","","","","","","1","1","129.5","0.24","0.55"
"Branden Oliver","LAC","8","RB","9","6","0","26","0","0","0","0","66.7","-0.33","2.89","4.33","5.83","","","","","","","","","","","","35","0","83","0","0","0","2.37","1.8","4","0.11","0","","","","","","","","","0","0","13.9","0.13","0.34"
"Fitzgerald Toussaint","PIT","5","RB","3","2","0","9","0","0","0","0","66.7","-3","3","4.5","6","","","","","","","","","","","","6","0","25","0","0","0","4.17","2.33","0","0","0","","","","","","","","","0","0","4.4","0.11","0.55"
"Damien Williams","MIA","11","RB","26","20","0","155","0","1","0","1","76.9","0.77","5.96","7.75","7.95","","","","","","","","","","","","46","1","181","0","0","0","3.93","3.26","6","0.13","0","","","","","","","","","0","0","49.6","0.25","0.75"
"David Fluellen","TEN","7","RB","1","0","0","0","0","0","0","0","0","-1","0","0","0","","","","","","","","","","","","4","0","21","0","0","0","5.25","2.75","0","0","0","","","","","","","","","0","0","2.1","0.12","0.53"
"Orleans Darkwa","NYG","15","RB","26","19","0","116","0","0","0","5","73.1","-0.38","4.46","6.11","6.68","","","","","","","","","","","","171","2","751","2","5","1","4.39","2.94","17","0.1","1","","","","","","","","","1","1","126.2","0.4","0.66"
"Charcandrick West","KC","13","RB","31","27","0","150","0","2","0","0","87.1","0.52","4.84","5.56","4.93","","","","","","","","","","","","18","0","72","0","2","0","4","2.28","5","0.28","1","","","","","","","","","0","0","59.7","0.27","1.33"
"Senorise Perry","MIA","2","RB","1","1","0","3","0","0","0","0","100","3","3","3","0","","","","","","","","","","","","8","0","30","0","0","0","3.75","2.63","0","0","0","","","","","","","","","0","0","3.8","0.15","0.42"
"Kapri Bibbs","WAS","3","RB","16","14","0","128","0","1","0","1","87.5","0.06","8","9.14","9.29","","","","","","","","","","","","21","0","79","0","0","0","3.76","1.9","1","0.05","0","","","","","","","","","0","0","33.7","0.33","0.96"
"Alfred Blue","HST","8","RB","8","7","0","54","0","0","0","0","87.5","1.25","6.75","7.71","5.71","","","","","","","","","","","","71","1","262","1","1","0","3.69","2.11","1","0.01","0","","","","","","","","","0","0","41.1","0.26","0.53"
"James White","NE","14","RB","68","56","0","429","0","3","0","1","82.4","1.72","6.31","7.66","5.91","","","","","","","","","","","","43","0","171","0","0","0","3.98","1.79","1","0.02","0","","","","","","","","","0","0","106","0.28","1.07"
"Andre Williams","LAC","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","9","0","25","0","0","0","2.78","2.33","1","0.11","0","","","","","","","","","0","0","2.5","0.19","0.28"
"Devonta Freeman","ATL","14","RB","41","36","0","317","0","1","0","4","87.8","2.05","7.73","8.81","6.89","","","","","","","","","","","","196","1","865","2","7","0","4.41","2.66","36","0.18","4","","","","","","","","","0","0","184.2","0.33","0.79"
"Jerick McKinnon","MIN","16","RB","61","51","1","421","1","2","0","3","83.6","-0.11","6.9","8.25","9.18","","","","","","","","","","","","150","1","570","0","3","1","3.8","2.63","30","0.2","2","","","","","","","","","1","1","154.6","0.29","0.77"
"Terrance West","BLT","5","RB","4","2","0","23","0","0","0","1","50","1","5.75","11.5","10.5","","","","","","","","","","","","39","0","138","0","2","0","3.54","2.38","7","0.18","1","","","","","","","","","0","1","29.1","0.44","0.71"
"Charles Sims","TB","16","RB","45","35","0","249","0","1","0","3","77.8","2.87","5.53","7.11","6.43","","","","","","","","","","","","21","0","95","0","0","0","4.52","1.9","3","0.14","1","","","","","","","","","0","0","57.9","0.15","1.03"
"Carlos Hyde","SF","16","RB","83","59","0","350","0","0","0","9","71.1","1.54","4.22","5.93","5.68","","","","","","","","","","","","240","1","938","1","8","0","3.91","2.54","45","0.19","2","","","","","","","","","0","0","206.3","0.26","0.69"
"Jeremy Hill","CIN","7","RB","4","4","0","16","0","0","0","0","100","-3.25","4","4","7.25","","","","","","","","","","","","37","0","116","0","0","0","3.14","2.38","3","0.08","1","","","","","","","","","0","0","15.2","0.2","0.37"
"Fozzy Whittaker","CAR","11","RB","6","5","0","47","0","1","0","0","83.3","-1.17","7.83","9.4","12","","","","","","","","","","","","7","0","18","0","0","0","2.57","2.43","1","0.14","0","","","","","","","","","0","0","15","0.33","1.25"
"Benny Cunningham","CHI","14","RB","25","20","1","240","0","2","0","1","80","-0.28","9.6","12","12.85","","","","","","","","","","","","9","0","29","0","0","0","3.22","2.11","1","0.11","1","","","","","","","","","0","0","48.9","0.28","1.69"
"C.J. Anderson","DEN","16","RB","35","28","0","224","0","1","0","3","80","0.94","6.4","8","7.68","","","","","","","","","","","","245","1","1007","2","3","0","4.11","2.78","37","0.15","1","","","","","","","","","1","1","161.1","0.26","0.59"
"Kerwynn Williams","ARZ","16","RB","15","10","0","93","0","0","0","1","66.7","7.73","6.2","9.3","4.5","","","","","","","","","","","","120","0","426","0","1","0","3.55","2.23","12","0.1","0","","","","","","","","","0","0","62.9","0.26","0.48"
"Theo Riddick","DET","16","RB","68","53","1","444","0","2","0","4","77.9","0.85","6.53","8.38","8.19","","","","","","","","","","","","84","0","286","0","3","0","3.4","2.67","13","0.15","1","","","","","","","","","0","0","129.5","0.28","0.95"
"Rex Burkhead","NE","10","RB","36","30","0","254","0","3","0","2","83.3","3","7.06","8.47","6.23","","","","","","","","","","","","64","0","264","0","5","0","4.13","2.05","9","0.14","1","","","","","","","","","0","0","114.8","0.59","1.22"
"Andre Ellington","HST","12","RB","56","39","0","369","0","0","0","3","69.6","4.02","6.59","9.46","6.77","","","","","","","","","","","","20","0","55","0","1","0","2.75","1.55","1","0.05","0","","","","","","","","","0","0","67.9","0.22","1.15"
"Kenjon Barner","PHI","12","RB","8","5","0","56","0","0","0","0","62.5","1","7","11.2","10.8","","","","","","","","","","","","16","0","57","0","1","0","3.56","2.13","1","0.06","0","","","","","","","","","0","0","19.8","0.26","0.94"
"Latavius Murray","MIN","16","RB","17","15","0","103","0","0","0","1","88.2","-1.29","6.06","6.87","8.53","","","","","","","","","","","","216","1","842","2","8","0","3.9","2.55","28","0.13","1","","","","","","","","","0","0","150","0.36","0.65"
"Mike Gillislee","NE","9","RB","1","1","0","15","0","0","0","0","100","-5","15","15","20","","","","","","","","","","","","104","0","383","0","5","0","3.68","2.43","10","0.1","1","","","","","","","","","0","0","70.3","0.41","0.67"
"Chris Thompson","WAS","10","RB","51","39","2","510","2","4","0","1","76.5","2.45","10","13.08","12.28","","","","","","","","","","","","64","1","294","0","2","1","4.59","2.61","13","0.2","2","","","","","","","","","0","0","135.9","0.4","1.32"
"Eddie Lacy","SEA","9","RB","6","6","0","47","0","0","0","0","100","-1.17","7.83","7.83","9","","","","","","","","","","","","69","0","179","0","0","0","2.59","2.14","9","0.13","0","","","","","","","","","0","0","25.6","0.19","0.34"
"Le'Veon Bell","PIT","15","RB","103","85","1","655","1","2","0","4","82.5","0.23","6.36","7.71","7.98","","","","","","","","","","","","321","0","1291","4","9","0","4.02","2.6","44","0.14","3","","","","","","","","","0","2","303.1","0.32","0.75"
"Giovani Bernard","CIN","16","RB","53","43","1","389","0","2","1","4","81.1","-1.15","7.34","9.05","10.37","","","","","","","","","","","","105","0","458","1","2","0","4.36","2.68","17","0.16","0","","","","","","","","","0","0","130.2","0.27","0.88"
"Kenny Vaccaro","NO","4","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Bobby Rainey Jr.","BLT","4","RB","6","5","0","18","0","0","0","0","83.3","-2.5","3","3.6","6.8","","","","","","","","","","","","1","0","2","0","0","0","2","1","0","0","0","","","","","","","","","0","0","4.5","0.14","0.75"
"Brandon Bolden","NE","4","RB","2","1","0","7","0","0","0","1","50","-1","3.5","7","13","","","","","","","","","","","","13","0","67","0","0","0","5.15","3.15","3","0.23","0","","","","","","","","","0","0","7.9","0.18","0.56"
"Travaris Cadet","BUF","8","RB","19","16","0","119","0","0","0","1","84.2","3.21","6.26","7.44","5.69","","","","","","","","","","","","23","0","96","0","0","0","4.17","2.26","1","0.04","0","","","","","","","","","0","0","29.5","0.25","0.76"
"Lance Dunbar","LA","3","RB","2","1","0","1","0","0","0","0","50","-0.5","0.5","1","1","","","","","","","","","","","","11","0","51","0","1","0","4.64","1.27","0","0","0","","","","","","","","","0","0","11.7","0.3","0.97"
"Alfred Morris","DAL","14","RB","8","7","0","45","0","0","0","1","87.5","0.13","5.63","6.43","6.29","","","","","","","","","","","","115","1","547","1","1","0","4.76","3.3","17","0.15","0","","","","","","","","","0","0","68.7","0.34","0.56"
"Robert Turbin","IND","6","RB","11","9","0","56","0","0","0","0","81.8","-1.27","5.09","6.22","7.89","","","","","","","","","","","","23","0","53","0","1","0","2.3","2.17","1","0.04","0","","","","","","","","","0","0","21.4","0.17","0.67"
"Lamar Miller","HST","16","RB","42","36","0","327","0","3","0","0","85.7","1.5","7.79","9.08","8.64","","","","","","","","","","","","238","0","888","0","3","0","3.73","2.45","21","0.09","1","","","","","","","","","0","0","175.5","0.23","0.64"
"Doug Martin","TB","11","RB","17","9","0","84","0","0","0","4","52.9","3.06","4.94","9.33","7","","","","","","","","","","","","138","0","406","0","3","0","2.94","2.2","6","0.04","1","","","","","","","","","1","1","71.5","0.25","0.49"
"Dion Lewis","NE","16","RB","33","32","0","214","0","3","0","0","97","-0.33","6.48","6.69","7.13","","","","","","","","","","","","180","1","896","2","6","0","4.98","3.17","42","0.23","0","","","","","","","","","0","0","181","0.45","0.85"
"Jacquizz Rodgers","TB","14","RB","11","9","0","74","0","0","0","1","81.8","-0.36","6.73","8.22","9.44","","","","","","","","","","","","64","0","244","0","1","0","3.81","2.48","11","0.17","0","","","","","","","","","0","0","42.3","0.25","0.58"
"Bilal Powell","NYJ","15","RB","29","23","0","170","0","0","0","2","79.3","0.97","5.86","7.39","7.22","","","","","","","","","","","","178","4","772","2","5","2","4.34","2.41","26","0.15","1","","","","","","","","","0","0","135.7","0.34","0.68"
"Taiwan Jones","BUF","1","RB","2","1","0","11","0","0","0","0","50","13","5.5","11","15","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","1.6","0.8","1.6"
"Stevan Ridley","PIT","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","26","0","108","0","1","0","4.15","3.04","2","0.08","0","","","","","","","","","0","0","16.8","0.43","0.65"
"DeMarco Murray","TEN","15","RB","44","39","0","266","0","1","0","2","88.6","0.05","6.05","6.82","6.64","","","","","","","","","","","","184","1","659","1","6","1","3.58","2.03","24","0.13","1","","","","","","","","","0","0","154","0.24","0.69"
"Shane Vereen","NYG","16","RB","52","44","0","253","0","0","0","1","84.6","0.37","4.87","5.75","5.7","","","","","","","","","","","","45","0","164","0","0","0","3.64","1.89","6","0.13","0","","","","","","","","","0","0","63.7","0.2","0.72"
"Mark Ingram II","NO","16","RB","65","58","1","416","0","0","0","4","89.2","-1.38","6.4","7.17","8.81","","","","","","","","","","","","230","3","1124","4","12","1","4.89","3.09","24","0.1","3","","","","","","","","","0","0","255","0.45","0.89"
"Chris Ivory","JAX","14","RB","25","21","0","175","0","1","0","1","84","-0.6","7","8.33","9.19","","","","","","","","","","","","112","0","382","0","1","0","3.41","2.46","15","0.13","2","","","","","","","","","0","0","78.2","0.26","0.59"
"LeGarrette Blount","PHI","16","RB","8","8","0","50","0","1","0","0","100","0.63","6.25","6.25","5.63","","","","","","","","","","","","173","1","766","1","2","0","4.43","3.56","35","0.2","1","","","","","","","","","1","1","103.6","0.29","0.57"
"Devin McCourty","NE","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"C.J. Spiller","KC","1","RB","2","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","","","","","","","2","0","0","0","0","0","0","1","0","0","0","","","","","","","","","0","0","0","0","0"
"LeSean McCoy","BUF","16","RB","72","59","0","448","0","2","0","5","81.9","1.38","6.22","7.59","7.05","","","","","","","","","","","","287","1","1138","4","6","1","3.97","2.14","34","0.12","3","","","","","","","","","0","0","236.1","0.33","0.68"
"Danny Woodhead","BLT","8","RB","37","33","0","200","0","0","0","0","89.2","2.84","5.41","6.06","3.64","","","","","","","","","","","","14","0","56","0","0","0","4","2.43","1","0.07","0","","","","","","","","","0","0","42.1","0.27","0.9"
