"player","team","games","position","recTarg","recRec","recRec40s","recYds","recYds100Games","recTds","recTd40s","recDrops","catch","depth","ypt","ypr","rac","rzRecTarg","rzRecRec","rzRecTds","rzRecTargPct","rzRecRecPct","rzRecTdPct","ezRecTarg","ezRecTds","ezRecTargPct","ezRecRecPct","ezRecTdPct","rushCarries","rush40s","rushYds","rushYds100Games","rushTds","rushTd40s","ypc","yac","rushTa","tat","fumbles","rzRushCarries","rzRushTds","rzRushPct","rzRushTdPct","i5RushCarries","i5RushTds","i5RushPct","i5RushTdPct","patConversions","patAttempts","fantasyPts","ptsPerSnap","ptsPerTouch"
"Saquon Barkley","NYG","13","RB","69","52","2","438","0","2","0","3","75.4","0.8","6.35","8.42","8.62","","","","","","","","","","","","217","3","1003","4","6","2","4.62","3.23","42","0.19","1","","","","","","","","","0","0","218.1","0.3","0.81"
"Nick Chubb","CLV","16","RB","45","36","0","278","0","0","0","3","80","-0.87","6.18","7.72","8.89","","","","","","","","","","","","298","4","1494","7","8","1","5.01","3.77","66","0.22","3","","","","","","","","","0","0","243.2","0.34","0.73"
"Trayveon Williams","CIN","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","0","0",""
"Ty Johnson","DET","16","RB","31","24","0","109","0","0","0","2","77.4","1.71","3.52","4.54","4.08","","","","","","","","","","","","63","1","273","0","0","0","4.33","2.9","8","0.13","1","","","","","","","","","0","0","50.2","0.16","0.58"
"Tony Brooks-James","PIT","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","8","0","7","0","0","0","0.88","2.25","1","0.13","0","","","","","","","","","0","0","0.7","0.05","0.09"
"Ryan Nall","CHI","3","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","2","0","8","0","0","0","4","3","1","0.5","0","","","","","","","","","0","0","0.8","0.1","0.4"
"Royce Freeman","DEN","16","RB","48","43","0","256","0","1","0","2","89.6","-0.17","5.33","5.95","6.3","","","","","","","","","","","","132","0","496","0","3","0","3.76","2.6","15","0.11","0","","","","","","","","","0","0","120.7","0.24","0.69"
"Kalen Ballage","MIA","12","RB","19","14","0","63","0","0","0","4","73.7","-1.21","3.32","4.5","6.21","","","","","","","","","","","","74","0","135","0","3","0","1.82","1.49","6","0.08","0","","","","","","","","","0","0","44.8","0.18","0.51"
"Bo Scarbrough","DET","6","RB","2","1","0","5","0","0","0","0","50","-2","2.5","5","8","","","","","","","","","","","","89","0","377","0","1","0","4.24","3.16","7","0.08","1","","","","","","","","","0","0","44.7","0.27","0.5"
"David Montgomery","CHI","16","RB","33","25","0","185","0","1","0","2","75.8","2.64","5.61","7.4","6.72","","","","","","","","","","","","242","1","889","2","6","0","3.67","2.33","47","0.19","2","","","","","","","","","0","0","161.9","0.26","0.61"
"Dontrell Hilliard","CLV","14","RB","14","12","0","92","0","0","0","1","85.7","-0.29","6.57","7.67","8.5","","","","","","","","","","","","13","0","49","0","2","0","3.77","1.85","1","0.08","0","","","","","","","","","0","1","32.1","0.25","1.28"
"Derrius Guice","WAS","5","RB","9","7","1","79","0","1","1","1","77.8","-0.67","8.78","11.29","12.43","","","","","","","","","","","","42","1","245","1","2","0","5.83","5.07","10","0.24","0","","","","","","","","","0","0","53.9","0.57","1.1"
"Josh Adams","NYJ","2","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","8","0","12","0","0","0","1.5","1.13","0","0","0","","","","","","","","","0","0","1.2","0.1","0.15"
"Khari Blasingame","TEN","6","RB","5","4","0","54","0","0","0","0","80","4.2","10.8","13.5","8","","","","","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","0","0","7.4","0.11","1.85"
"Darrell Henderson","LA","8","RB","5","4","0","37","0","0","0","1","80","0.2","7.4","9.25","9.5","","","","","","","","","","","","39","0","147","0","0","0","3.77","3.72","10","0.26","0","","","","","","","","","0","0","20.4","0.22","0.47"
"Miles Sanders","PHI","16","RB","62","50","2","509","0","3","0","3","80.6","2.03","8.21","10.18","8.36","","","","","","","","","","","","178","2","811","1","3","1","4.56","3.25","27","0.15","2","","","","","","","","","1","2","193","0.31","0.85"
"Devin Singletary","BUF","12","RB","39","29","1","194","0","2","0","5","74.4","1.44","4.97","6.69","6.72","","","","","","","","","","","","152","0","775","1","2","0","5.1","3","36","0.24","4","","","","","","","","","0","0","135.4","0.26","0.75"
"Dalyn Dawkins","TEN","2","RB","1","0","0","0","0","0","0","1","0","0","0","0","0","","","","","","","","","","","","11","0","26","0","0","0","2.36","1.18","1","0.09","0","","","","","","","","","0","0","2.6","0.14","0.24"
"Boston Scott","PHI","9","RB","26","24","0","204","0","0","0","1","92.3","-1.73","7.85","8.5","11.46","","","","","","","","","","","","61","0","245","0","5","0","4.02","2.28","6","0.1","1","","","","","","","","","0","0","86.9","0.47","1.02"
"Trey Edmunds","PIT","9","RB","6","6","0","48","0","0","0","0","100","1","8","8","7","","","","","","","","","","","","22","1","92","0","0","0","4.18","2.14","0","0","0","","","","","","","","","0","0","17","0.18","0.61"
"Damien Harris","NE","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","4","0","12","0","0","0","3","2.25","0","0","0","","","","","","","","","0","0","1.2","0.24","0.3"
"John Kelly","LA","1","RB","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","3","0","9","0","0","0","3","2.33","0","0","0","","","","","","","","","0","0","0.9","0.3","0.3"
"Kerryon Johnson","DET","8","RB","15","10","0","127","0","1","0","2","66.7","4.2","8.47","12.7","12.3","","","","","","","","","","","","113","0","403","1","3","0","3.57","2.7","19","0.17","1","","","","","","","","","0","0","82","0.3","0.67"
"Ronald Jones","TB","16","RB","38","31","1","309","0","0","0","1","81.6","0.53","8.13","9.97","9.68","","","","","","","","","","","","172","1","724","1","6","0","4.21","2.96","34","0.2","3","","","","","","","","","0","0","154.8","0.37","0.76"
"Mike Boone","MIN","7","RB","4","3","0","17","0","0","0","1","75","-1.75","4.25","5.67","8.67","","","","","","","","","","","","49","2","273","1","3","0","5.57","3.33","7","0.14","0","","","","","","","","","0","0","48.5","0.59","0.93"
"Wes Hills","DET","1","RB","2","2","0","1","0","0","0","0","100","-0.5","0.5","0.5","1","","","","","","","","","","","","10","0","21","0","2","0","2.1","1.5","1","0.1","0","","","","","","","","","0","0","15.2","0.66","1.27"
"Justin Jackson","LAC","7","RB","10","9","0","22","0","0","0","0","90","-0.3","2.2","2.44","4.22","","","","","","","","","","","","29","1","200","0","0","0","6.9","4.17","8","0.28","0","","","","","","","","","0","0","26.7","0.29","0.7"
"Jeff Wilson Jr.","SF","8","RB","5","3","0","34","0","1","0","0","60","2.8","6.8","11.33","6.67","","","","","","","","","","","","27","0","105","0","4","0","3.89","2.52","1","0.04","0","","","","","","","","","0","0","45.4","0.76","1.51"
"Patrick Laird","MIA","9","RB","28","23","0","204","0","0","0","3","82.1","1.32","7.29","8.87","7.74","","","","","","","","","","","","61","0","164","0","1","0","2.69","1.8","8","0.13","0","","","","","","","","","1","1","54.3","0.19","0.65"
"Sony Michel","NE","16","RB","19","12","0","94","0","0","0","4","63.2","-0.53","4.95","7.83","10","","","","","","","","","","","","247","0","912","0","7","0","3.69","2.55","36","0.15","2","","","","","","","","","0","0","148.6","0.35","0.57"
"Rashaad Penny","SEA","10","RB","10","8","0","83","0","1","0","0","80","1.7","8.3","10.38","11.63","","","","","","","","","","","","65","1","370","1","3","1","5.69","3.12","11","0.17","1","","","","","","","","","0","0","73.3","0.49","1"
